Age,Uncertainty,Landform,Sigma
12.59231946,0.413408923,Outer Pleta Naua,2 sigma
12.51107991,0.434660061,Outer Pleta Naua,2 sigma
12.69321932,0.493247838,Outer Pleta Naua,2 sigma
12.23941106,0.489203283,Outer Pleta Naua,2 sigma
12.46706056,0.391620742,Outer Pleta Naua,2 sigma
12.66630008,0.202163443,Outer Pleta Naua,2 sigma
12.58252081,0.342741619,Outer Pleta Naua,2 sigma
12.61295585,0.433514615,Outer Pleta Naua,2 sigma
12.53785994,0.397384319,Outer Pleta Naua,2 sigma
12.6484397,0.131230111,Outer Pleta Naua,2 sigma
12.53600828,0.317086684,Outer Pleta Naua,2 sigma
12.58557251,0.176454574,Outer Pleta Naua,2 sigma
12.51214658,0.505106651,Outer Pleta Naua,2 sigma
12.31481231,0.475626624,Outer Pleta Naua,2 sigma
12.35292393,0.499889428,Outer Pleta Naua,2 sigma
12.50279156,0.26290662,Outer Pleta Naua,2 sigma
12.53696136,0.016018265,Outer Pleta Naua,2 sigma
12.39599888,0.314554964,Outer Pleta Naua,2 sigma
12.31084863,0.513834623,Outer Pleta Naua,2 sigma
12.83410787,0.216623619,Outer Pleta Naua,2 sigma
12.40999428,0.387568245,Outer Pleta Naua,2 sigma
12.35759841,0.067492336,Outer Pleta Naua,2 sigma
12.38889316,0.458178746,Outer Pleta Naua,2 sigma
12.43920558,0.580860648,Outer Pleta Naua,2 sigma
12.58064861,0.365645246,Outer Pleta Naua,2 sigma
12.55162069,0.414753335,Outer Pleta Naua,2 sigma
12.77363506,0.331798066,Outer Pleta Naua,2 sigma
12.63352557,0.073104876,Outer Pleta Naua,2 sigma
12.48790263,0.303112678,Outer Pleta Naua,2 sigma
12.67591242,0.171109483,Outer Pleta Naua,2 sigma
12.70898628,0.156617189,Outer Pleta Naua,2 sigma
12.65340062,0.179622781,Outer Pleta Naua,2 sigma
12.34292248,0.107257447,Outer Pleta Naua,2 sigma
12.44594623,0.420663958,Outer Pleta Naua,2 sigma
12.54692278,0.197003085,Outer Pleta Naua,2 sigma
12.57608175,0.237320445,Outer Pleta Naua,2 sigma
12.50500123,0.460120118,Outer Pleta Naua,2 sigma
12.29912597,0.146896535,Outer Pleta Naua,2 sigma
12.63062033,0.432859284,Outer Pleta Naua,2 sigma
12.3511654,0.230585502,Outer Pleta Naua,2 sigma
12.80073827,0.250645053,Outer Pleta Naua,2 sigma
12.64386622,0.452902955,Outer Pleta Naua,2 sigma
12.31945543,0.358873619,Outer Pleta Naua,2 sigma
12.53759846,0.291546906,Outer Pleta Naua,2 sigma
12.36590834,0.453594221,Outer Pleta Naua,2 sigma
12.27835456,0.206550788,Outer Pleta Naua,2 sigma
12.62380934,0.70249142,Outer Pleta Naua,2 sigma
12.23701723,0.265880203,Outer Pleta Naua,2 sigma
12.44846141,0.143590257,Outer Pleta Naua,2 sigma
12.44363418,0.240993955,Outer Pleta Naua,2 sigma
12.47891984,0.379749292,Outer Pleta Naua,2 sigma
12.44895431,0.219966212,Outer Pleta Naua,2 sigma
12.39351603,0.508307319,Outer Pleta Naua,2 sigma
12.65592074,0.374211122,Outer Pleta Naua,2 sigma
12.29730906,0.48119222,Outer Pleta Naua,2 sigma
12.38832854,0.458517763,Outer Pleta Naua,2 sigma
12.68354882,0.142217022,Outer Pleta Naua,2 sigma
12.60135232,0.400478225,Outer Pleta Naua,2 sigma
12.56850749,0.429555873,Outer Pleta Naua,2 sigma
12.41719974,0.491164459,Outer Pleta Naua,2 sigma
12.65034409,0.39567603,Outer Pleta Naua,2 sigma
12.62633609,0.332459048,Outer Pleta Naua,2 sigma
12.35062946,0.496053189,Outer Pleta Naua,2 sigma
12.60800714,0.416938599,Outer Pleta Naua,2 sigma
12.53500553,0.070223502,Outer Pleta Naua,2 sigma
12.78551695,0.234243328,Outer Pleta Naua,2 sigma
12.37647821,0.168575436,Outer Pleta Naua,2 sigma
12.35672951,0.477291126,Outer Pleta Naua,2 sigma
12.09813852,0.14025317,Outer Pleta Naua,2 sigma
12.68710906,0.435876717,Outer Pleta Naua,2 sigma
12.3949746,0.583150021,Outer Pleta Naua,2 sigma
12.5818258,0.250937271,Outer Pleta Naua,2 sigma
12.33544577,0.471454031,Outer Pleta Naua,2 sigma
12.37176776,0.070465162,Outer Pleta Naua,2 sigma
12.42780117,0.256602406,Outer Pleta Naua,2 sigma
12.20254965,0.262210987,Outer Pleta Naua,2 sigma
12.65473325,0.240492659,Outer Pleta Naua,2 sigma
12.47363259,0.212598008,Outer Pleta Naua,2 sigma
12.40121819,0.276362944,Outer Pleta Naua,2 sigma
12.27514415,0.376922805,Outer Pleta Naua,2 sigma
12.78367755,0.196274336,Outer Pleta Naua,2 sigma
12.58563157,0.390432475,Outer Pleta Naua,2 sigma
12.55894761,0.294317541,Outer Pleta Naua,2 sigma
12.7685572,0.285020625,Outer Pleta Naua,2 sigma
12.36255169,0.245915557,Outer Pleta Naua,2 sigma
12.44569509,0.426215842,Outer Pleta Naua,2 sigma
12.28032869,0.065889865,Outer Pleta Naua,2 sigma
12.32539032,0.406648761,Outer Pleta Naua,2 sigma
12.33064022,0.269629815,Outer Pleta Naua,2 sigma
12.29335673,0.210560399,Outer Pleta Naua,2 sigma
12.50748894,0.405889201,Outer Pleta Naua,2 sigma
12.55973059,0.198448286,Outer Pleta Naua,2 sigma
12.54245528,0.29634392,Outer Pleta Naua,2 sigma
12.69662293,0.356102146,Outer Pleta Naua,2 sigma
12.38866652,0.423448957,Outer Pleta Naua,2 sigma
12.47671701,0.278542438,Outer Pleta Naua,2 sigma
12.47246862,0.281578489,Outer Pleta Naua,2 sigma
12.37415643,0.497011095,Outer Pleta Naua,2 sigma
12.70509888,0.436831559,Outer Pleta Naua,2 sigma
12.57644728,0.323797162,Outer Pleta Naua,2 sigma
12.59332084,0.197731032,Outer Pleta Naua,2 sigma
12.26238367,0.1557155,Outer Pleta Naua,2 sigma
